movement_id,movement_date,plant_id,material_id,movement_type,quantity
46363,2024-06-10,US10 ,P455418,601,-1.0
101089,22-Apr-2024, AE10,P461451,GR,1.0
73052,04.11.2024,fr10,P500445,Goods Receipt,2.0
49829,14.02.2025,US20 ,P472065,Goods Issue,-1.0
17772,2024-08-02, UK10,P505463,Goods Issue,-1.0
1052,12/31/2023,ma10,P443834,Opening Balance,3.0
85367,23.09.2024, DE10,P431511,GR,1.0
46981,2025-03-03,US10,P479830,601_GOODS_ISSUE_SALE,-2.0
59840,01/21/2025, AE10,P454083,GI Sale,-1.0
31558,2024-01-04,US10 ,P91627362,GI Sale,-1.0
76346,08/12/2024,FR10,P504064,101_GOODS_RECEIPT,1.0
91956,29.07.2024,US10 ,P461636,Goods Receipt,1.0
41320,11/04/2024,US10,P49848448,601_GOODS_ISSUE_SALE,-1.0
25932,2024-10-22,DE10 ,P444990,GI Sale,-1.0
5631,18.12.2024,fr10,P405602,GI Sale,-1.0
60256,2024-12-14,AE10,P474942,601,-1.0
38694,2025-06-22, US10,P480636,Goods Issue,-1.0
92550,25-Mar-2024,us20,P379995,Goods Receipt,2.0
8025,10.04.2025,FR10,P456007,601_GOODS_ISSUE_SALE,-1.0
2922,19.10.2024,FR10 ,P422275,601,-1.0
6845,08.06.2025,FR10 ,P428222,601,-2.0
36332,07-Jul-2024, US10,P440305,Customer Return,1.0
33961,15.10.2024,US10 ,P475951,Customer Return,1.0
66478,2025-01-25,AE10 ,P501721,601_GOODS_ISSUE_SALE,-1.0
10181,2025-03-21,fr10,P451225,651_CUSTOMER_RETURN,1.0
66190,06-Aug-2024,ae10,P477168,Goods Issue,-1.0
75589,26.08.2024,fr10,P471076,GR,1.0
23074,2025-02-18,DE10 ,P502186,Goods Issue,-1.0
3871,11.02.2025,FR10,P467038,601,-1.0
8771,03/31/2025,FR10 ,P477838,GI Sale,-1.0
40545,06/17/2025,us10,P450720,Customer Return,1.0
159,2023-12-31, UK10,P476428,Opening Balance,3.0
78230,2025-06-30,UK10,P479688,Goods Receipt,2.0
29493,28-Apr-2024, DE10,P454941,601,-1.0
62798,03.04.2024, AE10,P7844,GI Sale,-1.0
12023,2025-04-27, FR10,P449342,Return,1.0
33105,02/09/2024,US10 ,P431187,Goods Issue,-1.0
44565,26.02.2025, US10,P443834,651,1.0
19277,2025-06-07, UK10,P444990,601,-1.0
97934,21-Apr-2025,us20,P462387,101_GOODS_RECEIPT,1.0
86278,05/19/2025, US10,P444990,101_GOODS_RECEIPT,5.0
30175,12/01/2024,de10,P467123,GI Sale,-1.0
9303,2024-06-26,fr10,P7844,601_GOODS_ISSUE_SALE,-1.0
25505,30.07.2024,DE10,P480634,601,-1.0
70143,26.03.2024,MA10 ,P378111,GI Sale,-1.0
23200,06-Sep-2024,DE10 ,P417192,601_GOODS_ISSUE_SALE,-1.0
64544,19-Jun-2024, AE10,P397627,601_GOODS_ISSUE_SALE,-1.0
25934,2024-11-09,DE10,P444990,Goods Issue,-1.0
13751,10/30/2024,UK10 ,P480636,GI Sale,-1.0
17101,06/16/2025, UK10,P461185,601_GOODS_ISSUE_SALE,-1.0
25163,2025-01-31,DE10 ,P474942,601,-1.0
40657,2024-06-27,us10,P458630,601_GOODS_ISSUE_SALE,-1.0
79205,11-Mar-2024,uk10,P476671,GR,1.0
102530,17-Jun-2024,AE10 ,P503815,101_GOODS_RECEIPT,1.0
83918,06-May-2024,DE10,P440305,Goods Receipt,1.0
28707,06/07/2024,DE10 ,P427393,Goods Issue,-1.0
60647,12.12.2024,ae10,P468353,Goods Issue,-1.0
71930,06/16/2025,FR10,P504849,Goods Receipt,2.0
81574,25-Mar-2024,DE10,P504841,GR,2.0
60572,15.05.2024,ae10,P504054,601_GOODS_ISSUE_SALE,
34904,08/08/2024,US10 ,P479969,GI Sale,-1.0
15157,02/08/2025, UK10,P399503,GI Sale,-1.0
59659,2024-05-08,AE10,P467123,Goods Issue,-1.0
63705,13-Sep-2024, AE10,P476671,601,-1.0
16294,03.05.2025,uk10,P475118,Customer Return,1.0
32159,30.03.2025, US10,P457512,601_GOODS_ISSUE_SALE,-1.0
57915,08/28/2024,US20,P455339,601,-1.0
77053,2024-06-17,uk10,P429952,101_GOODS_RECEIPT,1.0
5000,07.04.2025,FR10,P472817,601_GOODS_ISSUE_SALE,-1.0
84853,15.01.2024,DE10,P503857,Goods Receipt,1.0
85682,2024-07-29,DE10,P469197,101_GOODS_RECEIPT,3.0
85477,2025-06-30,DE10 ,P479732,101_GOODS_RECEIPT,6.0
46393,20-Nov-2024,us10,P455418,601,-1.0
33163,19.11.2024, US10,P431187,601,-1.0
18459,16-Nov-2024, UK10,P91627362,601,-1.0
39025,2024-12-02,us10,P476428,601,-1.0
96668,2025-03-10,us20,P387261,GR,2.0
40232,2024-02-07, US10,P457429,601,-1.0
26734,06/29/2025,DE10 ,P467120,GI Sale,-1.0
95447,06.05.2024,us20,P501697,GR,2.0
15239,27.05.2025, UK10,P454018,601,-1.0
61990,09.06.2024,AE10 ,P434410,601_GOODS_ISSUE_SALE,-1.0
60210,01/28/2025,AE10,P461636,601_GOODS_ISSUE_SALE,-1.0
44061,19.04.2025,US10 ,P475981,GI Sale,-1.0
80486,16-Dec-2024,UK10 ,P504794,Goods Receipt,2.0
25880,2025-03-01, DE10,P428636,601_GOODS_ISSUE_SALE,-1.0
26654,05.10.2024, DE10,P481141,601_GOODS_ISSUE_SALE,-1.0
1605,09/05/2024,FR10,P473260,GI Sale,-1.0
79580,01/27/2025,UK10,P457458,101,1.0
81179,27.01.2025,DE10 ,P470525,101,1.0
13069,06-Jun-2025,uk10,P476428,GI Sale,-2.0
93866,10.03.2025, US20,P500256,Goods Receipt,1.0
5710,11/24/2024,fr10,P91627362,601,-1.0
102838,01/27/2025, MA10,P501697,101_GOODS_RECEIPT,2.0
33613,07-Jan-2025, US10,P483474,601_GOODS_ISSUE_SALE,-1.0
13777,25-Mar-2025,UK10,P480636,GI Sale,-1.0
47405,14.07.2024,US10 ,P500445,Goods Issue,-1.0
63609,2024-01-07,ae10,P477822,601_GOODS_ISSUE_SALE,-1.0
44201,07-Mar-2024, US10,P434399,601_GOODS_ISSUE_SALE,-1.0
85394,2024-07-01, DE10,P467123,101,1.0
50845,16-Mar-2024, US20,P431187,601,-2.0
96254,05/19/2025, US20,P480636,101,3.0
43590,03/03/2025,us10,P429952,601_GOODS_ISSUE_SALE,-1.0
102169,12/02/2024, AE10,P454018,101_GOODS_RECEIPT,2.0
95136,02.06.2025, US20,P443834,GR,3.0
7072,2025-02-21,FR10 ,P501721,601_GOODS_ISSUE_SALE,-1.0
63988,23.09.2024,AE10 ,P162554,Customer Return,1.0
100280,12/30/2024, AE10,P444990,Goods Receipt,1.0
70924,26-Jun-2025,MA10,P483474,GI Sale,-1.0
9036,03/03/2025,fr10,P500687,Goods Issue,-1.0
65483,02-Jan-2025,AE10,P430910,601_GOODS_ISSUE_SALE,-1.0
87567,01.07.2024, US10,P229406,101_GOODS_RECEIPT,2.0
23907,14.01.2024, DE10,P469195,601,-1.0
61032,09-Mar-2024,AE10,P294018,Goods Issue,-1.0
92540,30.12.2024,us20,P503206,GR,1.0
94173,05.05.2025, US20,P472044,101_GOODS_RECEIPT,2.0
54712,22.01.2024,US20 ,P480634,Goods Issue,-1.0
35678,2025-01-02,US10 ,P470025,Goods Issue,-2.0
806,12/31/2023,us20,P454018,Opening Balance,3.0
79859,2025-05-05,uk10,P468161,101,5.0
31117,03.01.2025,DE10,P480636,601,-2.0
29260,07-Jan-2024,DE10,P472317,601_GOODS_ISSUE_SALE,-1.0
76339,04/08/2024,fr10,P504064,101,9.0
34115,01.03.2024,us10,P469828,601_GOODS_ISSUE_SALE,-1.0
85755,11-Mar-2024,de10,P482509,101_GOODS_RECEIPT,4.0
54085,03/01/2024,us20,P483678,Goods Issue,-1.0
43883,07/31/2024,US10 ,P405602,601,-1.0
857,2023-12-31,ae10,P387564,000_OPENING_BALANCE,3.0
101975,21-Apr-2025,ae10,P504789,Goods Receipt,1.0
69510,28.02.2025, MA10,P502306,Goods Issue,-1.0
45841,2024-02-02, US10,P502306,601_GOODS_ISSUE_SALE,-1.0
24753,04.09.2024,DE10 ,P476697,601,-1.0
27747,06/06/2025, DE10,P504789,Goods Issue,-2.0
35706,04/06/2025,US10 ,P470025,GI Sale,-1.0
35954,11-Mar-2025,us10,P269707,GI Sale,-1.0
101655,01/13/2025,AE10 ,P408218,GR,3.0
56930,12.06.2025, US20,P481103,Goods Issue,-1.0
17318,12/25/2024,UK10 ,P502289,Goods Issue,-1.0
49593,08.02.2024,US20,P430910,601,-1.0
100356,16.12.2024,ae10,P476671,101,4.0
2793,28.06.2024,fr10,P480529,GI Sale,-1.0
63514,02/03/2024,ae10,P450720,601_GOODS_ISSUE_SALE,-1.0
42975,2024-10-23,US10,P474942,GI Sale,-1.0
31963,2024-10-14, US10,P444990,601,-1.0
10600,2025-05-15, FR10,P395532,GI Sale,-1.0
23811,12/01/2024,DE10,P473145,GI Sale,-1.0
61309,09.05.2025,AE10,P473145,Goods Issue,-1.0
40130,22-Mar-2025,US10,P476671,Goods Issue,-2.0
92391,07-Apr-2025,US10,P422275,Goods Receipt,2.0
5738,20.03.2025,fr10,P91627362,GI Sale,-1.0
64459,11/30/2024,AE10,P505250,601,-1.0
3492,30.06.2025,FR10,P476011,Goods Issue,-1.0
24217,06.03.2025,DE10,P472065,651_CUSTOMER_RETURN,1.0
16570,02.01.2024, UK10,P431187,GI Sale,-1.0
100876,12-Aug-2024,ae10,P504364,101,2.0
32939,2025-05-06,US10 ,P480529,Goods Issue,-3.0
98379,24.03.2025,AE10 ,P461636,101_GOODS_RECEIPT,1.0
101700,07/15/2024,AE10,P456975,101_GOODS_RECEIPT,2.0
97270,2024-07-01,US20 ,P455339,Goods Receipt,1.0
64378,04/19/2024,AE10,P470246,Goods Issue,-1.0
80570,2025-03-10,UK10 ,P470004,Goods Receipt,3.0
49410,2024-06-29,US20 ,P408218,GI Sale,-1.0
52902,01-Apr-2025,us20,P294018,601,-2.0
87500,09.09.2024,US10 ,P501284,101_GOODS_RECEIPT,
36054,03/28/2025,US10 ,P504789,Goods Issue,-1.0
21211,05/14/2024,uk10,P417312,601_GOODS_ISSUE_SALE,-2.0
22446,05/18/2024, DE10,P389524,601,-1.0
39365,16-Feb-2024,US10 ,P471226,Goods Issue,-1.0
80701,29.07.2024,uk10,P430910,Goods Receipt,3.0
45119,11-Aug-2024,us10,P453929,601,-1.0
102639,23-Sep-2024, AE10,P502185,GR,1.0
83453,02/26/2024, DE10,P397465,GR,5.0
57590,18-Mar-2024,US20 ,P471009,601_GOODS_ISSUE_SALE,-1.0
105170,15.07.2024,MA10 ,P449342,Goods Receipt,1.0
47738,21-Mar-2024,us20,P379995,GI Sale,-1.0
19678,29.07.2024,uk10,P449342,601,-1.0
86568,06/03/2024, US10,P468161,Goods Receipt,1.0
12139,08.02.2024,FR10 ,P504064,GI Sale,-1.0
91450,02/26/2024,US10 ,P481141,101_GOODS_RECEIPT,1.0
34180,10.02.2024,US10 ,P457458,601_GOODS_ISSUE_SALE,-1.0
2304,12/09/2024,FR10,P501965,601_GOODS_ISSUE_SALE,-1.0
61883,07-May-2024,AE10,P476697,601_GOODS_ISSUE_SALE,-1.0
61161,11.09.2024, AE10,P296439,Goods Issue,-1.0
18198,12/25/2024,UK10 ,P479732,601_GOODS_ISSUE_SALE,-1.0
82108,07/15/2024, DE10,P446816,101,1.0
25782,2024-07-02,DE10 ,P481396,Goods Issue,-1.0
83779,09.09.2024, DE10,P183916,Goods Receipt,1.0
83666,18-Nov-2024,DE10,P450720,GR,3.0
56490,20-Jun-2025,US20,P476697,601,-1.0
69587,08-Mar-2024,MA10 ,P504054,601,-1.0
19038,06.04.2025,uk10,P457458,651_CUSTOMER_RETURN,1.0
20371,01/11/2025,UK10,P481370,601,-1.0
41628,07-Jun-2024,us10,P476430,651,1.0
50654,09/08/2024, US20,P428636,601,-1.0
10078,2025-02-14,FR10 ,P455321,GI Sale,-1.0
98522,04.11.2024, AE10,P429952,GR,2.0
89284,08.04.2024, US10,P12790,101,4.0
105069,2024-11-18,MA10,P49848448,Goods Receipt,1.0
73104,26.02.2024,FR10 ,P470542,101,3.0
13342,26-Mar-2025,UK10 ,P504064,601_GOODS_ISSUE_SALE,-1.0
11423,08-Sep-2024, FR10,P427393,Return,1.0
74857,09/23/2024,fr10,P477838,GR,4.0
32122,24.06.2024, US10,P457512,Goods Issue,-1.0
65943,25-Feb-2024,AE10,P408218,651_CUSTOMER_RETURN,1.0
91757,23.09.2024,us10,P417312,101,3.0
67236,2024-07-14,AE10 ,P504064,601,-1.0
13534,01/25/2025, UK10,P450720,601,-1.0
6590,19-Dec-2024,fr10,P229406,601,-1.0
46843,03.02.2025,US10,P456006,Customer Return,1.0
99760,23-Sep-2024,AE10,P12790,101,1.0
40199,04.01.2025,US10 ,P429554,601,-1.0
95964,11/18/2024,US20 ,P479830,101,1.0
4906,2025-01-13,FR10,P432045,Goods Issue,-1.0
15608,2025-03-12,UK10 ,P471009,Goods Issue,-1.0
63621,05/26/2024,ae10,P477822,Goods Issue,-1.0
46168,07.08.2024,US10,P471009,GI Sale,-1.0
72540,08-Apr-2024,FR10,P501696,Goods Receipt,3.0
85627,30.06.2025,de10,P416825,Goods Receipt,2.0
46067,2024-06-27,US10,P431511,GI Sale,-1.0
39237,02/01/2025,us10,P34402,601_GOODS_ISSUE_SALE,-1.0
81062,15-Jul-2024, UK10,P502866,101_GOODS_RECEIPT,3.0
73900,12-Aug-2024,FR10 ,P392004,101_GOODS_RECEIPT,1.0
73322,03-Jun-2024, FR10,P434399,101_GOODS_RECEIPT,2.0
103020,25-Mar-2024,MA10,P504159,GR,1.0
67930,25-Jun-2025,AE10 ,P392004,GI Sale,-1.0
71279,03/22/2025,MA10 ,P269707,601_GOODS_ISSUE_SALE,-1.0
94126,2024-10-07,US20 ,P501493,101_GOODS_RECEIPT,1.0
99062,11/18/2024,AE10 ,P76000,Goods Receipt,1.0
96749,17-Jun-2024,US20 ,P501435,GR,1.0
64848,02/03/2024,AE10,P472317,GI Sale,-1.0
72232,11/18/2024,fr10,P504453,GR,1.0
93259,04/07/2025,us20,P475981,Goods Receipt,1.0
90123,06/03/2024,US10,P476430,GR,4.0
103485,12.02.2024, MA10,P502289,101_GOODS_RECEIPT,2.0
82591,30.12.2024,de10,P504127,GR,2.0
56853,2024-12-29, US20,P480152,601,-1.0
91052,05-May-2025,us10,P405602,GR,2.0
61175,01/02/2025,AE10,P296439,Goods Issue,-1.0
18415,01-Feb-2025,UK10 ,P500992,Goods Issue,-1.0
78855,2025-05-19, UK10,P427393,GR,2.0
74396,07/15/2024, FR10,P479688,101_GOODS_RECEIPT,3.0
104900,21.10.2024,MA10 ,P413326,101,2.0
9661,22.01.2024,FR10 ,P434410,Goods Issue,-1.0
35709,21.04.2025, US10,P470025,651,1.0
31034,10/27/2024,DE10,P54433,601,-1.0
28291,07-Dec-2024,de10,P405602,GI Sale,-1.0
66827,11/09/2024,AE10 ,P428222,GI Sale,-1.0
88398,30.12.2024,us10,P476011,101_GOODS_RECEIPT,7.0
60478,2024-04-20,AE10,P501696,GI Sale,-1.0
33439,10.12.2024,US10 ,P416725,601,-1.0
1086,31.12.2023,ma10,P454083,000,3.0
96447,01/15/2024,US20 ,P501721,GR,3.0
68050,16.05.2025,MA10 ,P467944,601,-1.0
82975,2024-01-29,de10,P471226,Goods Receipt,1.0
22193,2024-04-08,DE10,P467038,601,-1.0
21047,2025-05-30,UK10,P470004,GI Sale,-1.0
19991,20-Apr-2024, UK10,P472044,GI Sale,-1.0
77602,07/01/2024, UK10,P476011,101,3.0
21687,24-Nov-2024,uk10,P504159,GI Sale,-1.0
44633,2024-07-25,US10,P455321,Goods Issue,-1.0
23893,2024-11-11,de10,P456975,601,-1.0
68784,31.03.2024,ma10,P459301,Goods Issue,-1.0
68775,01/25/2025,MA10,P502185,601,-1.0
85678,2024-05-06,DE10 ,P469197,GR,1.0
35531,05/04/2024,US10,P476697,601,-1.0
7907,11.07.2024, FR10,P469440,GI Sale,-2.0
12173,2024-09-13,fr10,P504064,601_GOODS_ISSUE_SALE,-1.0
14671,2025-02-19,UK10,P477838,601_GOODS_ISSUE_SALE,-1.0
50688,04/11/2025,US20 ,P428636,Goods Issue,-1.0
62247,22.10.2024,AE10 ,P457458,601,-1.0
34621,09/05/2024,us10,P408218,GI Sale,-1.0
104872,01-Jul-2024,MA10 ,P484052,101,3.0
5694,16.08.2024, FR10,P91627362,601_GOODS_ISSUE_SALE,-1.0
12923,01/14/2025,uk10,P479969,601_GOODS_ISSUE_SALE,-1.0
20792,10/28/2024, UK10,P457429,GI Sale,-1.0
47664,17.06.2025,US10,P502866,Goods Issue,-1.0
74631,15.07.2024,FR10 ,P475951,Goods Receipt,1.0
20882,11/10/2024,UK10,P504794,601_GOODS_ISSUE_SALE,-1.0
98152,2024-01-29,AE10,P454083,GR,2.0
70898,13.03.2024,MA10 ,P483474,GI Sale,-1.0
12319,09/10/2024,fr10,P387939,601,-1.0
14017,05/03/2025,uk10,P480634,Goods Issue,-1.0
97798,15.01.2024,us20,P432863,Goods Receipt,4.0
14675,02-Mar-2025,UK10,P477838,601,-1.0
59844,06/20/2025,AE10 ,P454083,Goods Issue,-1.0
103786,2024-08-26, MA10,P416825,GR,1.0
100185,16.12.2024,AE10 ,P469828,Goods Receipt,2.0
2458,2024-10-06, FR10,P504364,GI Sale,-1.0
50854,05/19/2024,us20,P431187,601_GOODS_ISSUE_SALE,-1.0
93217,2024-08-26,US20 ,P383054,101_GOODS_RECEIPT,1.0
44625,27-Jun-2024,US10,P455321,Return,1.0
80367,2025-03-24,UK10 ,P432239,101_GOODS_RECEIPT,5.0
15727,16-May-2024,uk10,P472065,601_GOODS_ISSUE_SALE,-1.0
69357,01/19/2025,MA10 ,P417312,Goods Issue,-1.0
100420,04/22/2024,AE10,P389524,Goods Receipt,2.0
103483,05/19/2025,MA10,P451225,GR,1.0
38720,24.08.2024,us10,P430910,601_GOODS_ISSUE_SALE,-1.0
17896,01/18/2025,UK10,P448730,Goods Issue,-1.0
72546,29-Jul-2024,FR10 ,P501696,Goods Receipt,1.0
82820,25.03.2024, DE10,P479830,GR,2.0
80841,26-Feb-2024,uk10,P504364,101,4.0
81857,12.08.2024,de10,P484052,101_GOODS_RECEIPT,1.0
55688,2024-08-23,us20,P480636,601,-1.0
3261,10/30/2024,fr10,P429675,Goods Issue,-1.0
70153,15.09.2024,MA10,P378111,Goods Issue,-2.0
67033,2025-01-04,AE10 ,P420699,601_GOODS_ISSUE_SALE,-1.0
55620,30.11.2024,us20,P470025,Goods Issue,-1.0
26053,2024-11-22,de10,P501760,601_GOODS_ISSUE_SALE,-1.0
101707,10-Mar-2025,ae10,P456975,Goods Receipt,2.0
23714,2025-05-21,DE10 ,P501696,GI Sale,-1.0
16258,23-Sep-2024, UK10,P475118,601,-1.0
93343,2024-04-08,US20 ,P479829,GR,1.0
24196,17.09.2024,DE10,P472065,Goods Issue,-1.0
58889,20-Sep-2024,US20 ,P422275,GI Sale,-1.0
51418,2024-02-26,US20 ,P450720,Goods Issue,-1.0
64027,10-Jun-2024, AE10,P467973,601_GOODS_ISSUE_SALE,-1.0
5472,09/13/2024,FR10,P470510,Goods Issue,-1.0
16908,10/26/2024,UK10 ,P296439,601_GOODS_ISSUE_SALE,-1.0
62161,31-Mar-2024,AE10 ,P479732,601,-1.0
102278,09/23/2024,ae10,P470525,GR,1.0
47054,12/25/2024,US10,P482694,651,1.0
31835,2024-10-29, US10,P432239,601,-1.0
1740,14-Jul-2024,fr10,P482755,Goods Issue,-1.0
77687,09-Sep-2024,UK10,P477822,Goods Receipt,1.0
52875,10/12/2024,US20,P294018,601,-1.0
70263,24.02.2024,MA10 ,P474942,GI Sale,-1.0
99238,2024-04-08, AE10,P484052,101_GOODS_RECEIPT,2.0
57516,2025-03-15,US20 ,P463476,601,
23797,06.06.2024, DE10,P473145,601,-1.0
36592,07/04/2024,US10 ,P504281,601,-1.0
26453,07.03.2025,DE10 ,P475951,GI Sale,-1.0
67429,2025-01-07,AE10,P395532,651,1.0
13452,04.09.2024, UK10,P501751,GI Sale,-1.0
65173,03/01/2025,AE10 ,P382378,601_GOODS_ISSUE_SALE,-1.0
30330,23.03.2025,DE10 ,P479732,Goods Issue,-1.0
25142,19-Jul-2024, DE10,P474942,601,-1.0
44957,06/07/2025,US10 ,P501153,GI Sale,-1.0
19242,20-May-2024, UK10,P444990,601,-1.0
24882,04/10/2025, DE10,P91627362,601,-1.0
43381,2024-12-02,us10,P472065,GI Sale,-1.0
72032,2024-09-23, FR10,P461185,101_GOODS_RECEIPT,7.0
23682,13-Apr-2024,DE10,P501696,GI Sale,-1.0
46499,05/05/2025,US10 ,P467123,Goods Issue,-1.0
101159,2024-02-12,AE10 ,P501435,Goods Receipt,1.0
61397,2024-03-01,AE10,P76000,601,-1.0
27856,05/26/2024, DE10,P397627,601_GOODS_ISSUE_SALE,-1.0
104980,2024-03-25,MA10 ,P34402,Goods Receipt,
26009,2025-02-23,DE10,P46587789,GI Sale,-1.0
2790,2024-06-14,FR10 ,P480529,Goods Issue,-1.0
4993,2025-01-27,FR10,P472817,GI Sale,-1.0
11349,29-Sep-2024,fr10,P472317,601,-2.0
60479,27-Apr-2024, AE10,P501696,GI Sale,-1.0
61012,17-Mar-2025,AE10,P472065,601,-1.0
75691,06.05.2024,FR10 ,P479732,101,2.0
77046,26.02.2024,uk10,P429952,Goods Receipt,5.0
22949,17-Feb-2024,DE10,P375534,Goods Issue,-3.0
92738,02/24/2025,US20 ,P467973,101,2.0
18571,28-Feb-2024, UK10,P472817,GI Sale,-1.0
45718,12-Apr-2024,US10,P417312,GI Sale,-2.0
4032,06/04/2025,FR10,P433125,GI Sale,-1.0
50766,07.03.2025, US20,P476011,GI Sale,-1.0
50000,2024-02-01, US20,P435342,601_GOODS_ISSUE_SALE,-1.0
70044,2025-02-08,MA10 ,P430910,GI Sale,-1.0
70603,2024-12-30,MA10 ,P479830,601_GOODS_ISSUE_SALE,-1.0
12976,10/21/2024, UK10,P397627,GI Sale,-1.0
82282,21.04.2025, DE10,P375938,101,1.0
8598,25.02.2024,FR10 ,P428636,601_GOODS_ISSUE_SALE,-1.0
79209,20-May-2024,UK10,P476671,Goods Receipt,4.0
75487,2024-03-25,FR10,P451225,101_GOODS_RECEIPT,4.0
54192,03/13/2024, US20,P382378,601,-1.0
54703,14-Jun-2025,US20,P434410,Goods Issue,-1.0
43995,2024-05-25,US10 ,P475981,GI Sale,-1.0
71172,23-Dec-2024,ma10,P392004,Goods Issue,-1.0
84998,15-Jul-2024,DE10 ,P429675,Goods Receipt,4.0
88220,09/23/2024,us10,P477822,Goods Receipt,3.0
22952,31.03.2024,DE10 ,P375534,GI Sale,-1.0
75403,10-Feb-2025,FR10 ,P420019,101_GOODS_RECEIPT,4.0
95950,2024-05-06, US20,P479830,GR,1.0
47772,29.04.2025, US20,P379995,GI Sale,-1.0
84568,10-Feb-2025,DE10,P418122,Goods Receipt,1.0
66755,10.07.2024, AE10,P399503,GI Sale,-1.0
65294,14.01.2025, AE10,P405269,Customer Return,1.0
23312,2025-06-14,DE10 ,P152203,GI Sale,-1.0
15307,2025-05-05,UK10,P461636,Goods Issue,-1.0
43010,26.05.2025,US10 ,P474942,601,-1.0
33499,25-Nov-2024,us10,P504064,Goods Issue,-1.0
68032,2025-04-13, MA10,P162554,601,-1.0
52980,29-Apr-2025,US20 ,P434440,Customer Return,1.0
72769,01/29/2024,FR10 ,P467038,GR,2.0
36350,2024-11-03,us10,P440305,601_GOODS_ISSUE_SALE,-1.0
77974,12/16/2024,uk10,P501516,GR,1.0
37317,25-Oct-2024,us10,P476011,Goods Issue,-1.0
74924,24-Feb-2025,fr10,P454941,101_GOODS_RECEIPT,1.0
25511,28.08.2024,de10,P480634,Goods Issue,-1.0
37470,2024-07-27,us10,P429675,Return,1.0
22746,18.12.2024,DE10,P470510,GI Sale,-1.0
46535,17-May-2024, US10,P382378,601_GOODS_ISSUE_SALE,
91826,10.03.2025,us10,P502306,GR,5.0
76926,27-Jan-2025,uk10,P439406,101_GOODS_RECEIPT,5.0
6727,15.03.2025, FR10,P46587789,601,-1.0
92357,05/05/2025,US10 ,P473260,GR,2.0
5757,06/23/2025,fr10,P91627362,GI Sale,-1.0
3721,2024-01-02,FR10,P296439,601,-1.0
72891,02/24/2025,FR10,P502185,GR,
76254,2025-03-24, FR10,P469828,GR,3.0
91634,18-Nov-2024,US10,P466426,Goods Receipt,1.0
84393,02.06.2025, DE10,P296439,Goods Receipt,1.0
17631,09.04.2024,UK10 ,P471076,GI Sale,-1.0
97031,24-Feb-2025,us20,P296439,GR,1.0
65316,2024-05-30, AE10,P483474,601,-1.0
93807,23.09.2024,US20 ,P482755,101_GOODS_RECEIPT,1.0
51953,05-Apr-2025,US20 ,P501284,GI Sale,-1.0
89502,04.11.2024,us10,P476671,101,2.0
41331,16.12.2024,US10 ,P49848448,601_GOODS_ISSUE_SALE,-1.0
84241,12/30/2024,de10,P471046,101,2.0
63588,12.12.2024,AE10,P444990,GI Sale,-1.0
37640,18-Aug-2024,US10,P296439,601,-1.0
18328,03/29/2024,uk10,P76000,Goods Issue,-1.0
100557,02/24/2025, AE10,P467973,Goods Receipt,1.0
44388,2024-04-03,us10,P420019,601_GOODS_ISSUE_SALE,-1.0
45074,2025-03-15,US10,P481141,601_GOODS_ISSUE_SALE,-1.0
20314,23.01.2024,UK10 ,P481370,GI Sale,-1.0
15138,15-Oct-2024, UK10,P399503,Goods Issue,-1.0
15458,19.05.2024, UK10,P475951,601,-1.0
26899,14-Sep-2024,DE10,P420019,Goods Issue,-2.0
1430,2024-11-07,FR10,P482694,Goods Issue,-1.0
17723,06.09.2024,UK10 ,P502068,GI Sale,-1.0
36864,2024-09-01,us10,P477822,601,-1.0
49952,07/19/2024,us20,P504841,601,-1.0
41214,20.10.2024,us10,P6463,Goods Issue,-1.0
30109,10/29/2024,DE10 ,P431511,601_GOODS_ISSUE_SALE,-1.0
38896,02-Jan-2024,us10,P162554,601_GOODS_ISSUE_SALE,-2.0
37227,09/08/2024,us10,P476550,601_GOODS_ISSUE_SALE,-1.0
83460,03-Jun-2024,de10,P397465,101,1.0
63303,05/30/2024,ae10,P483678,Goods Issue,-1.0
92057,04/22/2024,US10,P382378,GR,4.0
88596,2024-07-01,us10,P294018,Goods Receipt,1.0
41535,23.03.2024,US10,P416825,GI Sale,-1.0
7080,11.04.2025,FR10 ,P501721,601_GOODS_ISSUE_SALE,-1.0
28790,25.02.2025,de10,P502866,GI Sale,-1.0
56669,02-Mar-2025,US20,P454941,GI Sale,-1.0
75426,2024-08-12,fr10,P420699,101,2.0
388,31-Dec-2023,DE10 ,P429554,Opening Balance,3.0
54237,2025-01-14,US20 ,P382378,Goods Issue,-1.0
59522,02.01.2025,US20 ,P431511,601,-1.0
28020,08/26/2024,de10,P401771,GI Sale,-1.0
33746,04/08/2024,US10,P502186,GI Sale,-1.0
46180,10/13/2024,US10,P471009,GI Sale,-1.0
67058,11-Mar-2024,ae10,P109911,651_CUSTOMER_RETURN,1.0
28987,24-Dec-2024, DE10,P476550,GI Sale,
96042,29-Jan-2024,us20,P467123,101_GOODS_RECEIPT,1.0
64810,14.07.2024, AE10,P473260,601_GOODS_ISSUE_SALE,-1.0
86774,04/08/2024,US10,P473145,101,1.0
51310,31-Jul-2024,us20,P378111,GI Sale,-1.0
28191,2024-02-29,DE10,P501360,GI Sale,-1.0
41065,28-Dec-2024,US10 ,P483706,601,-2.0
51977,2024-04-27,us20,P471046,GI Sale,-1.0
